ASPEN,CAPITEC,IMPLATS,GROWPNT,NORTHAM,ANGGOLD,BATS,EXXARO,WOOLIES,NASPERS-N-,CLICKS,BIDVEST,SANLAM,REMGRO,GFIELDS,RICHEMONT,STANBANK,SHOPRIT,INVLTD,MONDIPLC,INVPLC,DISCOVERY,AMPLATS,ANGLO,FIRSTRAND,NEDBANK,SASOL,SPAR,VODACOM,MTN_GROUP
13146,109419.0,3615,2300,4213.0,18236.0,45288.0,13250.0,5380.0,278501.0,19200.0,20083,7749.0,18739.0,4975.0,9077.0,17563,18259.0,7835,29776.0,7887.0,15850.0,52786,30717,6336.0,26659.0,41740,20039.0,12940.0,8700.0
13200,110933.0,3720,2305,4210.0,19030.0,45572.0,13506.0,5400.0,278901.0,18869.0,20139,7971.0,18840.0,5098.0,9001.0,17850,18500.0,7981,29603.0,7990.0,15950.0,53828,30778,6461.0,27080.0,42884,20193.0,12922.0,8639.0
13357,111272.0,3727,2345,4260.0,18267.0,46373.0,13299.0,5466.0,285351.0,19100.0,20500,8118.0,19244.0,5097.0,9042.0,18073,18800.0,7971,30105.0,8035.0,15900.0,54649,30973,6525.0,27459.0,43171,20400.0,13090.0,8729.0
13478,110775.0,3754,2366,4260.0,18099.0,43900.0,13386.0,5401.0,282181.0,18900.0,20368,8127.0,19231.0,5065.0,8995.0,17901,18855.0,8069,29897.0,8098.0,15849.0,54928,31159,6488.0,26960.0,42504,20000.0,12947.0,8749.0
13944,110449.0,3710,2370,4278.0,17142.0,44689.0,13300.0,5436.0,283549.0,18649.0,20030,7975.0,19521.0,4898.0,9232.0,17999,18682.0,8174,30253.0,8229.0,15837.0,53666,31335,6500.0,27081.0,43074,19988.0,13029.0,8650.0
13992,113291.0,3740,2370,4325.0,17650.0,44490.0,13887.0,5589.0,297301.0,18715.0,20181,8104.0,20119.0,5070.0,9386.0,18080,18947.0,8410,31077.0,8454.0,16078.0,54000,32135,6676.0,27214.0,44500,20064.0,13150.0,8725.0
13965,114100.0,3744,2380,4370.0,17725.0,45105.0,13420.0,5625.0,295416.0,18929.0,20049,8179.0,20427.0,5050.0,9351.0,18375,18993.0,8432,31082.0,8447.0,16066.0,54500,31916,6799.0,27457.0,44395,20225.0,13134.0,8656.0
13950,111901.0,3689,2385,4313.0,17783.0,44775.0,14069.0,5678.0,298475.0,19088.0,20177,8261.0,20490.0,5006.0,9468.0,18523,19297.0,8566,31279.0,8600.0,16213.0,56200,32008,6825.0,27798.0,44800,20479.0,13225.0,8649.0
14000,112000.0,3574,2366,4340.0,17700.0,44905.0,14417.0,5532.0,295947.0,19880.0,20434,8310.0,20300.0,5046.0,9390.0,18600,19109.0,8533,31452.0,8566.0,16358.0,55718,32000,6850.0,27850.0,44313,20746.0,13370.0,8546.0
14613,113000.0,3519,2416,4383.0,17342.0,44515.0,14965.0,5465.0,298369.0,19704.0,20700,8469.0,20363.0,4949.0,9317.0,18732,19292.0,8369,31664.0,8390.0,16414.0,55634,31680,6832.0,27820.0,43960,20677.0,13171.0,8554.0
14280,113176.0,3496,2464,4294.0,17096.0,44138.0,14582.0,5492.0,304214.0,20030.0,21032,8428.0,20500.0,4860.0,9341.0,18972,19569.0,8538,32000.0,8526.0,16721.0,55200,31558,6917.0,27945.0,41602,21072.0,13639.0,8600.0
14048,112773.0,3605,2469,4453.0,17584.0,44945.0,14611.0,4944.0,304374.0,19172.0,20813,8340.0,20500.0,4953.0,9267.0,18607,18625.0,8476,31905.0,8461.0,16538.0,57400,31786,6756.0,27837.0,41595,20150.0,13190.0,8500.0
13998,111829.0,3560,2459,4508.0,16961.0,44877.0,14307.0,5025.0,306252.0,19450.0,20300,8372.0,20600.0,4953.0,9453.0,18427,19007.0,8647,31966.0,8650.0,16522.0,57883,32303,6826.0,27770.0,41882,20273.0,13299.0,8548.0
14050,111800.0,3560,2468,4480.0,16602.0,45998.0,14961.0,5015.0,316485.0,19653.0,20100,8319.0,20705.0,4916.0,9634.0,18365,18600.0,8706,32620.0,8719.0,16576.0,57887,32510,6756.0,27600.0,42087,20163.0,13010.0,8550.0
14735,112478.0,3628,2485,4445.0,17000.0,45770.0,14875.0,5012.0,315002.0,19499.0,20100,8314.0,20671.0,5106.0,9567.0,18530,18532.0,8844,32652.0,8840.0,16463.0,57901,32349,6777.0,27629.0,42300,20139.0,12817.0,8615.0
15705,112752.0,3690,2500,4650.0,17240.0,44874.0,14569.0,5042.0,305000.0,19108.0,20250,8375.0,20700.0,5145.0,9626.0,18468,18877.0,8898,33108.0,8892.0,16424.0,59247,32472,6874.0,27423.0,41901,20551.0,12961.0,8660.0
15400,115000.0,3690,2473,4700.0,17592.0,43910.0,14592.0,5027.0,303000.0,19116.0,20140,8400.0,20662.0,5140.0,9550.0,18800,18562.0,8809,32539.0,8804.0,16203.0,59384,32237,6952.0,28014.0,41038,20799.0,12187.0,8401.0
15199,117299.0,3750,2514,4800.0,17955.0,43150.0,14689.0,4980.0,304000.0,19451.0,20190,8381.0,20900.0,5202.0,9529.0,19494,18600.0,8880,33216.0,8872.0,16210.0,60197,32732,7061.0,28827.0,42107,20025.0,11965.0,8320.0
14843,116366.0,3810,2548,4842.0,18441.0,42418.0,14990.0,5000.0,301500.0,18958.0,19912,8249.0,20598.0,5199.0,9498.0,19072,18003.0,8793,33219.0,8757.0,15920.0,61055,33199,6877.0,28394.0,41680,20000.0,11904.0,8406.0
14940,117080.0,3840,2583,4868.0,18497.0,44942.0,14794.0,5098.0,308449.0,18927.0,20100,8355.0,20675.0,5405.0,9380.0,19278,17850.0,8882,33200.0,8835.0,15816.0,60800,33529,6967.0,28400.0,41588,20078.0,12129.0,8550.0
14780,115606.0,3877,2547,4837.0,18878.0,46825.0,14500.0,4927.0,302356.0,18979.0,19895,8299.0,20619.0,5440.0,9446.0,19272,15313.0,8921,33478.0,8879.0,15626.0,62300,34100,6875.0,28460.0,41500,19511.0,11972.0,8518.0
14528,116617.0,3865,2597,4832.0,18698.0,46589.0,15393.0,5023.0,304000.0,19690.0,20260,8411.0,21104.0,5376.0,9081.0,19500,16365.0,8706,32299.0,8669.0,15922.0,63800,34209,6939.0,28577.0,40042,19940.0,12058.0,8703.0
14500,116658.0,3875,2567,4850.0,18999.0,47500.0,15650.0,5037.0,294500.0,19800.0,20350,8450.0,20900.0,5377.0,9185.0,19424,16449.0,8656,32300.0,8600.0,15950.0,63602,34518,6850.0,28336.0,39850,19867.0,11991.0,8810.0
14335,113714.0,4182,2523,4930.0,18034.0,47207.0,15205.0,4788.0,295500.0,19182.0,19697,8200.0,20272.0,5103.0,9181.0,18780,15940.0,8456,32407.0,8426.0,15650.0,62750,34300,6666.0,27926.0,40200,19120.0,11616.0,8586.0
14350,115783.0,4164,2555,5043.0,18239.0,48200.0,15700.0,4915.0,303533.0,19412.0,20070,8250.0,20477.0,5039.0,9392.0,18632,16430.0,8587,32869.0,8524.0,15700.0,62900,34389,6775.0,28400.0,41882,19435.0,11815.0,8758.0
14690,117508.0,4249,2577,5172.0,18339.0,48250.0,15589.0,4945.0,309177.0,19378.0,20282,8218.0,20500.0,4959.0,9462.0,18751,16350.0,8855,32978.0,8793.0,15647.0,64402,34551,6776.0,28376.0,42365,19417.0,11616.0,8762.0
14257,117750.0,4360,2550,4941.0,18610.0,48589.0,15156.0,4800.0,303900.0,18641.0,20137,8034.0,20185.0,4806.0,9292.0,18431,16000.0,8654,32236.0,8600.0,15447.0,65314,34606,6700.0,27513.0,41151,18952.0,11380.0,8570.0
14375,117800.0,4525,2550,5078.0,18300.0,47500.0,15052.0,4736.0,299000.0,18514.0,19652,7914.0,19902.0,4820.0,9141.0,18460,16033.0,8507,31888.0,8441.0,15315.0,65150,34044,6600.0,27630.0,38478,19216.0,11300.0,8500.0
14300,118000.0,4420,2515,5030.0,18166.0,48655.0,14791.0,4580.0,303001.0,18200.0,19560,7743.0,19870.0,4799.0,9304.0,18520,16000.0,8591,32793.0,8533.0,15028.0,65000,33853,6506.0,27845.0,38324,19021.0,11413.0,8543.0
14450,119224.0,4470,2493,4990.0,18475.0,48680.0,14600.0,4650.0,306500.0,18471.0,19617,7784.0,20314.0,4941.0,9498.0,18970,16431.0,8701,32856.0,8629.0,15109.0,65096,33848,6547.0,28888.0,39010,19978.0,11700.0,8660.0
14620,122000.0,4580,2486,4935.0,18552.0,50626.0,15093.0,4612.0,301000.0,18490.0,19622,7753.0,20129.0,5100.0,10095.0,19057,16214.0,8930,33763.0,8884.0,15069.0,63952,34960,6495.0,29074.0,41190,20500.0,11659.0,8550.0
14582,121227.0,4780,2477,4948.0,19038.0,51300.0,15363.0,4512.0,306949.0,17700.0,19324,7561.0,19747.0,5257.0,10083.0,18820,15777.0,8725,34319.0,8711.0,14500.0,66020,34774,6320.0,28657.0,40409,20235.0,11561.0,8597.0
14630,120680.0,4842,2476,4989.0,19290.0,51735.0,15777.0,4510.0,305594.0,17490.0,19500,7612.0,19771.0,5248.0,10116.0,18815,16134.0,8933,34295.0,8899.0,14272.0,69091,35317,6275.0,28806.0,40610,20338.0,11540.0,8440.0
14817,123417.0,5020,2470,5081.0,19681.0,51800.0,15644.0,4608.0,311500.0,17836.0,19800,7762.0,19900.0,5509.0,10187.0,19193,16500.0,8981,34420.0,8999.0,14458.0,70000,35505,6478.0,28883.0,41250,20382.0,11679.0,8591.0
14435,124400.0,5098,2493,5105.0,19878.0,51717.0,15787.0,4550.0,310800.0,17338.0,19728,7604.0,19469.0,5614.0,10267.0,18892,16700.0,8766,34562.0,8798.0,14205.0,73500,35859,6408.0,28394.0,41400,19958.0,11606.0,8620.0
14400,126301.0,5285,2492,5305.0,22100.0,52152.0,15600.0,4434.0,314966.0,17810.0,19886,7640.0,20004.0,6000.0,10306.0,19055,16077.0,8808,34394.0,8791.0,14515.0,74375,36501,6427.0,28475.0,41550,20000.0,11718.0,8685.0
14100,126755.0,5179,2463,5215.0,21351.0,51470.0,15393.0,4305.0,310000.0,17745.0,20050,7800.0,20650.0,5780.0,10301.0,19400,15840.0,8946,34405.0,8900.0,14595.0,74531,36696,6518.0,28900.0,41168,19679.0,11612.0,8515.0
14300,127000.0,5190,2509,5185.0,20707.0,52304.0,15372.0,4493.0,313783.0,18451.0,20189,7950.0,20708.0,5727.0,10381.0,19545,16317.0,8991,34544.0,8960.0,15012.0,73500,37370,6478.0,28618.0,41448,19862.0,11989.0,8691.0
14300,129500.0,5102,2495,5338.0,20105.0,52443.0,15006.0,4503.0,313513.0,18839.0,20553,8052.0,20397.0,5693.0,10491.0,19653,16184.0,9017,34265.0,8970.0,15000.0,72077,36797,6417.0,28590.0,41300,19968.0,11778.0,8564.0
14250,129594.0,5285,2485,5632.0,20094.0,51731.0,15074.0,4623.0,314206.0,18565.0,20980,8107.0,20470.0,5715.0,10690.0,19653,16975.0,9162,34649.0,9091.0,15300.0,73987,36981,6489.0,29000.0,41825,20054.0,11620.0,8450.0
14140,130400.0,5500,2474,5644.0,20301.0,52010.0,15386.0,4610.0,301700.0,18200.0,20955,7950.0,20157.0,5740.0,10677.0,19390,17144.0,9103,34372.0,9138.0,15330.0,74666,37900,6450.0,28515.0,42629,20133.0,11769.0,8443.0
13944,130621.0,6020,2442,5529.0,20201.0,51181.0,15171.0,4580.0,304539.0,18066.0,20807,7869.0,20120.0,5751.0,10701.0,19376,17170.0,9156,32725.0,9157.0,15408.0,76661,37267,6430.0,28440.0,42988,19970.0,11612.0,8352.0
14045,130000.0,5732,2435,5713.0,19935.0,53604.0,14670.0,4614.0,305500.0,18154.0,21160,7751.0,20150.0,5650.0,11000.0,19247,17225.0,9328,33360.0,9319.0,15100.0,75635,37781,6446.0,28241.0,42786,19867.0,11300.0,7900.0
14199,125288.0,5825,2435,5800.0,18605.0,53700.0,14950.0,4608.0,315700.0,18312.0,21184,7774.0,20119.0,5332.0,10947.0,18844,17380.0,9180,33724.0,9153.0,15130.0,77100,37612,6281.0,27140.0,42900,20132.0,11175.0,7800.0
14000,125430.0,5849,2458,5848.0,18668.0,53608.0,14336.0,4625.0,315500.0,18451.0,20600,7616.0,20450.0,5300.0,10469.0,19026,17607.0,8974,33506.0,8936.0,15081.0,74391,37431,6279.0,27200.0,42839,20246.0,11250.0,7726.0
13983,125394.0,5953,2477,5978.0,19072.0,56500.0,14408.0,4661.0,321534.0,18012.0,20523,7732.0,20500.0,5320.0,10354.0,18820,17739.0,8954,33964.0,8966.0,15050.0,73576,37923,6275.0,27200.0,43085,20049.0,11284.0,7606.0
14115,123833.0,5894,2459,5800.0,18552.0,58026.0,14358.0,4607.0,313000.0,17869.0,20168,7838.0,20300.0,5280.0,10322.0,18243,17652.0,8808,33700.0,8806.0,14900.0,73782,38230,6232.0,26492.0,43249,19970.0,11630.0,8980.0
10066,123300.0,5940,2482,5822.0,19198.0,57833.0,14650.0,4730.0,307159.0,18042.0,20092,7930.0,20250.0,5415.0,10303.0,18525,17736.0,8670,32919.0,8661.0,14652.0,75139,37378,6292.0,26554.0,42203,20095.0,11459.0,8989.0
10249,125624.0,5930,2465,5878.0,18283.0,57190.0,14225.0,4721.0,314653.0,18256.0,19800,7622.0,20000.0,5378.0,10256.0,18495,17720.0,8670,33074.0,8639.0,14526.0,75506,37442,6212.0,25810.0,42514,20047.0,11300.0,9292.0
11303,126889.0,5850,2450,5780.0,18395.0,57653.0,14300.0,4639.0,312662.0,18165.0,19950,7492.0,20200.0,5514.0,10116.0,18813,17800.0,8800,32843.0,8716.0,14600.0,73673,37376,6339.0,26200.0,42308,20286.0,11496.0,9490.0
10849,127347.0,6040,2473,5815.0,18795.0,56668.0,14999.0,4540.0,316181.0,18090.0,19800,7260.0,19983.0,5565.0,10286.0,18539,17092.0,8899,33277.0,8819.0,14343.0,73675,37478,6300.0,25587.0,42351,19922.0,11480.0,9618.0
10150,125750.0,6300,2430,6079.0,18981.0,57754.0,15649.0,4493.0,314420.0,17718.0,19850,7319.0,19800.0,5651.0,10355.0,18600,16695.0,9080,33487.0,9019.0,14174.0,74000,37335,6253.0,25458.0,43675,19600.0,11407.0,9409.0
9764,130000.0,6424,2414,6207.0,19792.0,58278.0,15984.0,4519.0,314600.0,17913.0,20070,7350.0,19875.0,5615.0,10403.0,19120,16493.0,9042,33677.0,9015.0,14243.0,77758,36900,6405.0,26185.0,42417,19500.0,11690.0,9499.0
9738,131273.0,6554,2428,6476.0,19910.0,59900.0,16466.0,4581.0,323379.0,18000.0,20000,7444.0,20000.0,5700.0,10416.0,19356,16618.0,9069,33375.0,9021.0,14492.0,80117,37560,6396.0,26129.0,43650,19800.0,11841.0,9427.0
9650,133834.0,6722,2427,6450.0,19455.0,59762.0,16829.0,4548.0,326000.0,17900.0,19737,7445.0,19766.0,5572.0,10624.0,18870,16239.0,9216,34238.0,9157.0,14443.0,81000,38151,6213.0,25228.0,45184,19543.0,11694.0,9243.0
9346,132896.0,6790,2392,6700.0,19282.0,59230.0,16429.0,4417.0,320168.0,17933.0,19900,7438.0,18954.0,5575.0,10489.0,18510,15654.0,8736,33757.0,8671.0,14121.0,81450,37790,6117.0,24995.0,44965,18894.0,11749.0,9351.0
9109,132289.0,6744,2423,6678.0,20583.0,59048.0,16531.0,4441.0,327800.0,18449.0,19600,7278.0,18641.0,5900.0,10313.0,18300,15408.0,8459,32675.0,8379.0,13600.0,83500,37438,6100.0,24917.0,45200,18787.0,11620.0,9350.0
9102,130752.0,6370,2351,6421.0,20746.0,57987.0,16035.0,4400.0,322558.0,17992.0,19600,7210.0,18444.0,5914.0,10290.0,18009,15100.0,8345,31512.0,8250.0,13603.0,79686,36942,6064.0,24948.0,44034,18500.0,11400.0,9060.0
9259,128205.0,6480,2385,6730.0,20533.0,58659.0,16416.0,4383.0,322000.0,17875.0,19593,7300.0,18513.0,5773.0,10328.0,17879,15350.0,8304,31721.0,8255.0,13475.0,79500,37814,6085.0,24930.0,44453,18744.0,11272.0,9050.0
9000,129020.0,6501,2416,6753.0,20456.0,59198.0,16527.0,4429.0,329849.0,17749.0,19328,7298.0,18700.0,5740.0,10437.0,18008,15350.0,8527,31945.0,8456.0,13603.0,78800,38300,6207.0,25268.0,44947,18875.0,11375.0,8600.0
9242,134000.0,6001,2404,6320.0,19300.0,60315.0,16250.0,4424.0,330399.0,17818.0,18823,7213.0,18374.0,5439.0,10484.0,17930,15499.0,8436,32199.0,8362.0,13287.0,72809,38309,6206.0,25063.0,45375,18652.0,11036.0,8664.0
9298,134999.0,6100,2442,6350.0,19159.0,59787.0,16435.0,4648.0,333214.0,18421.0,19350,7376.0,18526.0,5328.0,10467.0,18523,15861.0,8434,31788.0,8339.0,13680.0,73615,38582,6296.0,25124.0,45000,19188.0,11143.0,8862.0
9440,138400.0,5851,2490,6274.0,18431.0,58239.0,16740.0,4693.0,334598.0,18576.0,20067,7676.0,19076.0,5252.0,10453.0,19353,16467.0,8668,32422.0,8572.0,13949.0,74735,38803,6480.0,26132.0,44943,19571.0,11414.0,9133.0
9264,137050.0,5840,2500,6406.0,18367.0,58842.0,17229.0,4583.0,338800.0,17800.0,19850,7654.0,18989.0,5165.0,10479.0,19063,16200.0,8639,32655.0,8528.0,14024.0,76212,39423,6464.0,25749.0,45000,19287.0,11253.0,8999.0
9793,138331.0,6102,2420,6600.0,18673.0,57692.0,17773.0,4655.0,346000.0,17801.0,20399,7822.0,19119.0,5360.0,10376.0,19461,16156.0,8915,33488.0,8833.0,14267.0,78300,40273,6455.0,25674.0,46100,19287.0,11242.0,8975.0
10036,137303.0,6180,2420,6635.0,18396.0,57648.0,17262.0,4628.0,347000.0,17200.0,20354,7750.0,19034.0,5280.0,10366.0,19435,15720.0,8881,33082.0,8797.0,14261.0,78786,39463,6485.0,25825.0,46449,18969.0,11291.0,9237.0
9887,136555.0,6290,2408,6680.0,18683.0,57050.0,17621.0,4640.0,348169.0,17344.0,20620,7760.0,19104.0,5326.0,10217.0,19500,15852.0,8848,33000.0,8753.0,14234.0,79506,39967,6514.0,25820.0,46740,19141.0,11127.0,9112.0
9550,137610.0,6430,2404,6690.0,19346.0,57370.0,17800.0,4560.0,349800.0,17408.0,20823,7719.0,18897.0,5545.0,10182.0,19405,15820.0,8880,33008.0,8819.0,14000.0,83500,40478,6477.0,25656.0,46940,19035.0,11120.0,9191.0
9792,137363.0,6499,2400,6570.0,19515.0,56919.0,17828.0,4619.0,352503.0,17357.0,20690,7805.0,19000.0,5575.0,9787.0,19350,16227.0,8692,32580.0,8677.0,14086.0,84583,40311,6434.0,25501.0,46585,19285.0,11199.0,9210.0
9900,140375.0,6353,2437,6389.0,19172.0,56582.0,17286.0,4780.0,360166.0,17850.0,21061,7753.0,19355.0,5505.0,9792.0,19470,16984.0,8871,32269.0,8794.0,14336.0,81254,40373,6711.0,26662.0,46732,20100.0,11447.0,9335.0
9858,137637.0,6287,2400,6347.0,18492.0,56447.0,17140.0,4753.0,357497.0,17700.0,21081,7666.0,19260.0,5330.0,10014.0,19350,17047.0,8850,32262.0,8790.0,14350.0,77562,40035,6661.0,26704.0,46234,19837.0,11594.0,9628.0
9800,137044.0,6270,2414,6175.0,18205.0,56325.0,17498.0,4723.0,359000.0,17656.0,21385,7683.0,19354.0,5288.0,10127.0,19319,17599.0,9000,32640.0,8935.0,14450.0,77400,40232,6587.0,26771.0,46662,20173.0,11553.0,9750.0
10100,136800.0,6287,2433,6116.0,18063.0,57462.0,17600.0,4716.0,351000.0,17631.0,21580,7688.0,19485.0,5258.0,10130.0,19660,17708.0,9232,32971.0,9160.0,14340.0,75966,39884,6721.0,26879.0,46330,20214.0,11642.0,9800.0
10403,138783.0,6315,2482,6360.0,18638.0,57408.0,17075.0,4730.0,359050.0,17700.0,21610,7862.0,19440.0,5387.0,10265.0,19700,17800.0,9460,32524.0,9394.0,14714.0,76300,39899,6680.0,26880.0,47452,20523.0,11773.0,10189.0
10598,140899.0,6295,2465,6547.0,18036.0,56670.0,16850.0,4683.0,362006.0,18407.0,21846,7940.0,19549.0,5357.0,10466.0,20030,17877.0,9410,31101.0,9340.0,14686.0,75000,39353,6746.0,27053.0,47441,20550.0,11979.0,10252.0
10787,142141.0,6259,2479,6477.0,18385.0,56102.0,16785.0,4763.0,362035.0,19546.0,21947,7992.0,19695.0,5490.0,10573.0,20234,17820.0,9403,31570.0,9398.0,14787.0,75000,39679,6826.0,27402.0,46781,20266.0,12071.0,10530.0
10800,139656.0,6285,2502,6416.0,17968.0,57000.0,17264.0,4770.0,367400.0,19744.0,21698,7852.0,19583.0,5187.0,10679.0,19950,17838.0,9395,32113.0,9320.0,14939.0,75593,39972,6715.0,27114.0,48749,19800.0,12105.0,10476.0
10739,138306.0,6361,2495,6239.0,18050.0,57000.0,17200.0,4701.0,371039.0,19525.0,21550,7676.0,19222.0,5244.0,10758.0,19513,16835.0,9240,31745.0,9200.0,14686.0,76110,38795,6570.0,26559.0,48034,19255.0,11586.0,10225.0
10653,135922.0,6450,2470,6320.0,18125.0,55107.0,16450.0,4734.0,366439.0,19730.0,21666,7741.0,19428.0,5491.0,10570.0,19453,17427.0,9196,31953.0,9110.0,14546.0,74959,37980,6641.0,26614.0,48206,19350.0,11721.0,10233.0
10250,135863.0,6350,2474,6279.0,17948.0,54857.0,16855.0,4779.0,369300.0,19344.0,22000,7753.0,19650.0,5544.0,10506.0,19688,17582.0,9122,31490.0,9039.0,14400.0,76500,37397,6740.0,26633.0,47972,19449.0,11817.0,10400.0
10150,134442.0,6012,2450,6128.0,17200.0,55483.0,16361.0,4795.0,368543.0,19331.0,21618,7666.0,19354.0,5386.0,10416.0,19940,17765.0,9185,31700.0,9100.0,14253.0,72022,37228,6768.0,26522.0,47642,19461.0,11808.0,10339.0
10290,133669.0,5726,2488,5960.0,17231.0,55721.0,16333.0,4771.0,365510.0,19566.0,21710,7650.0,19415.0,5395.0,10482.0,19900,17234.0,9135,31457.0,9034.0,14406.0,72197,36753,6791.0,26606.0,47449,19400.0,11532.0,10337.0
10263,132610.0,5668,2488,5680.0,16631.0,54309.0,15939.0,4840.0,369080.0,19874.0,22219,7901.0,19584.0,5350.0,10530.0,20200,17477.0,9436,32000.0,9352.0,14898.0,71197,36576,6850.0,27250.0,45885,19418.0,11765.0,10350.0
10625,135623.0,5927,2490,6000.0,16760.0,54670.0,16450.0,4944.0,372235.0,20127.0,22458,7889.0,19728.0,5422.0,10477.0,20677,18004.0,9370,32375.0,9300.0,14750.0,73334,37451,6937.0,27879.0,46000,19600.0,12010.0,10530.0
10811,135636.0,6019,2507,6016.0,16804.0,54725.0,16701.0,4969.0,359901.0,20243.0,22000,7956.0,19665.0,5476.0,10366.0,20248,18159.0,9285,31894.0,9234.0,14750.0,74532,36947,6900.0,27347.0,45470,20035.0,11936.0,10366.0
10687,135400.0,6011,2478,5920.0,17121.0,54010.0,16356.0,4842.0,354333.0,19961.0,21601,7773.0,19521.0,5410.0,10134.0,20132,18094.0,9107,31100.0,9064.0,14539.0,75064,36634,6878.0,27227.0,44872,19835.0,11726.0,10345.0
10207,133955.0,5639,2408,5717.0,16874.0,54138.0,16072.0,4680.0,341000.0,19767.0,21154,7485.0,18918.0,5405.0,9975.0,19561,17206.0,8818,30700.0,8825.0,14514.0,71406,35548,6701.0,26550.0,43541,19297.0,11235.0,10042.0
10217,134496.0,5785,2448,5700.0,16384.0,52809.0,16316.0,4803.0,342510.0,19901.0,21638,7682.0,19250.0,5271.0,9993.0,20360,17451.0,8828,30600.0,8780.0,14967.0,71263,35025,6950.0,27380.0,44000,19503.0,11132.0,9719.0
10391,133600.0,5670,2455,5562.0,16705.0,53347.0,15474.0,4891.0,335500.0,19815.0,21889,7680.0,19213.0,5268.0,9841.0,20307,17320.0,8856,30515.0,8816.0,14678.0,69959,34773,6850.0,27475.0,44401,19533.0,11497.0,9880.0
10094,135050.0,5548,2428,5599.0,16574.0,52760.0,15271.0,4789.0,335003.0,19854.0,21050,7810.0,19197.0,5300.0,9818.0,20225,17821.0,8874,30343.0,8825.0,14975.0,70135,34931,6866.0,26867.0,44105,19779.0,11650.0,9829.0
10112,133745.0,5600,2438,5500.0,16927.0,53250.0,15492.0,4730.0,331400.0,19900.0,20981,7715.0,19181.0,5397.0,9869.0,19919,17614.0,8911,30519.0,8868.0,14798.0,71024,34967,6793.0,26775.0,43343,19800.0,11569.0,9952.0
10421,134500.0,5587,2430,5500.0,16322.0,53154.0,15780.0,4704.0,337500.0,20100.0,20850,7700.0,19071.0,5271.0,9974.0,20078,17626.0,9237,30591.0,9225.0,14881.0,71858,35776,6797.0,27040.0,43288,20000.0,11685.0,10065.0
10480,132782.0,5650,2415,5430.0,16346.0,54261.0,15938.0,4609.0,331910.0,19570.0,19949,7544.0,18542.0,5163.0,10440.0,19456,17103.0,9045,31325.0,9044.0,14500.0,70482,36027,6580.0,26592.0,42799,19780.0,11650.0,10001.0
10500,132900.0,5438,2416,5384.0,16653.0,54190.0,15505.0,4609.0,321000.0,19554.0,19683,7545.0,18593.0,5158.0,10417.0,19723,16962.0,8953,30294.0,8921.0,14364.0,69700,35467,6543.0,26500.0,43397,19713.0,11703.0,10000.0
10350,131320.0,5500,2420,5380.0,16778.0,54786.0,15528.0,4483.0,321266.0,19090.0,19920,7403.0,18313.0,5247.0,10567.0,19295,16694.0,8975,30318.0,8924.0,13966.0,68000,35688,6473.0,25635.0,43100,19615.0,11950.0,10219.0
10429,131957.0,5393,2411,5340.0,16964.0,54258.0,15573.0,4545.0,320300.0,19633.0,20000,7413.0,18307.0,5475.0,10623.0,19575,16947.0,8900,31110.0,8825.0,14070.0,67504,34930,6564.0,25768.0,37500,19850.0,11850.0,10116.0
9947,129718.0,5406,2387,5307.0,17134.0,53990.0,15485.0,4465.0,312600.0,18995.0,19357,7175.0,17935.0,5551.0,10620.0,19098,16311.0,8600,30773.0,8600.0,13428.0,65816,34759,6421.0,24863.0,35355,19404.0,11496.0,10015.0
9790,128814.0,5352,2385,5207.0,16601.0,54607.0,16130.0,4467.0,312775.0,18600.0,19365,7286.0,17870.0,5499.0,10656.0,19370,16462.0,8570,30564.0,8560.0,13675.0,65616,35331,6421.0,25000.0,35650,18980.0,11700.0,10030.0
9350,128294.0,5290,2368,5130.0,16472.0,54495.0,16125.0,4432.0,312436.0,18844.0,19600,7346.0,17817.0,5448.0,10780.0,19291,16403.0,8475,30995.0,8471.0,13980.0,65597,35463,6430.0,24875.0,35611,18952.0,11624.0,9950.0
9265,127494.0,5610,2311,5239.0,17182.0,53412.0,16560.0,4414.0,309531.0,18299.0,19544,7209.0,17541.0,5688.0,10954.0,18904,16288.0,8443,31206.0,8493.0,13682.0,67925,36356,6179.0,24248.0,36900,18471.0,11499.0,9700.0
9214,128000.0,5770,2359,5336.0,17470.0,52357.0,16865.0,4456.0,322130.0,18550.0,20100,7323.0,17941.0,5836.0,10809.0,19410,16418.0,8482,30883.0,8439.0,13861.0,69494,35567,6400.0,25056.0,36842,18464.0,11668.0,9980.0
9401,132283.0,5680,2400,5308.0,17981.0,52319.0,17100.0,4502.0,327016.0,18873.0,20599,7516.0,18438.0,6101.0,10642.0,19870,17106.0,8750,30750.0,8678.0,14175.0,70800,35773,6625.0,26000.0,37800,19135.0,11800.0,10130.0
9794,131921.0,5800,2419,5631.0,19468.0,50702.0,16988.0,4575.0,327561.0,19067.0,20710,7616.0,18516.0,6544.0,10642.0,19875,17200.0,8569,29872.0,8456.0,13873.0,73278,34815,6690.0,26206.0,36659,19149.0,11880.0,10264.0
10259,131500.0,5850,2457,5700.0,20170.0,50692.0,16614.0,4620.0,335000.0,19703.0,21044,7670.0,18806.0,6805.0,10679.0,20250,17365.0,8491,30175.0,8369.0,14122.0,74151,34963,6802.0,26590.0,36653,19232.0,12064.0,10477.0
