Date,Beta Monthly Leveraged,Beta Monthly Unleveraged,Beta Weekly Leveraged,ShareBeta,Price,Open,PE,Name,Debt/EquityIndustry,InflationRate,MarketRateOfReturn,RiskFreeRateOfReturn,PEMarket,PESector,EPS,PEYear,ROAE,ROE,Debt/Equity,ShareholdersEquity
2015-08-31,0.7395,0.7385,0.7478,0.7469,9154,9668,25.024,CLICKS GROUP,1.86,4.58,11.83,9.77,17.85,21.221,399.2,23.5271,53.3315,47.4251,2.6007,2012807
2015-09-30,0.594,0.5932,0.62,0.6192,8983,9115,24.557,CLICKS GROUP,1.86,4.58,11.83,9.77,18.325,19.714,399.2,23.5271,53.3315,47.4251,2.6007,2012807
2015-10-31,0.6722,0.6713,0.7335,0.7326,10110,9050,25.325,CLICKS GROUP,1.86,4.58,11.83,9.77,19.722,21.012,399.2,23.5271,53.3315,47.4251,2.6007,2012807
2015-11-30,0.6722,0.6722,0.7684,0.7684,9701,10110,24.301,CLICKS GROUP,1.86,4.58,11.83,9.77,19.602,20.357,399.2,23.5271,53.3315,47.4251,2.6007,2012807
2015-12-31,0,0,0,0,8900,9652,22.294,CLICKS GROUP,1.86,4.58,11.83,9.77,19.259,19.971,399.2,23.5271,53.3315,47.4251,2.6007,2012807
2016-01-31,0.5292,0.5292,0.7786,0.7786,8690,9075,21.768,CLICKS GROUP,1.86,6.34,11.42,8.93,18.65,18.598,462.4,27.2405,48.9971,44.607,2.2506,2452241
2016-02-29,0.5476,0.5476,0.8046,0.8046,9250,8501,23.171,CLICKS GROUP,1.86,6.34,11.42,8.93,19.614,16.115,462.4,27.2405,48.9971,44.607,2.2506,2452241
2016-03-31,0.7616,0.7616,0.7898,0.7898,9718,9400,24.343,CLICKS GROUP,1.86,6.34,11.42,8.93,21.524,17.905,462.4,27.2405,48.9971,44.607,2.2506,2452241
2016-04-30,0.6,0.6,0.7583,0.7583,10397,9643,24.184,CLICKS GROUP,1.86,6.34,11.42,8.93,21.815,18.552,462.4,27.2405,48.9971,44.607,2.2506,2452241
2016-05-31,0.7606,0.7606,0.7593,0.7593,10770,10516,25.052,CLICKS GROUP,1.86,6.34,11.42,8.93,22.059,17.331,462.4,27.2405,48.9971,44.607,2.2506,2452241
2016-06-30,0.6247,0.6247,0.7673,0.7673,12270,10701,28.541,CLICKS GROUP,1.86,6.34,11.42,8.93,22.104,17.299,462.4,27.2405,48.9971,44.607,2.2506,2452241
2016-07-31,0.4586,0.4586,0.7488,0.7488,12426,12326,28.904,CLICKS GROUP,1.86,6.34,11.42,8.93,22.256,18.517,462.4,27.2405,48.9971,44.607,2.2506,2452241
2016-08-31,0.6519,0.6519,0.6357,0.6357,12110,12591,28.169,CLICKS GROUP,1.86,6.34,11.42,8.93,23.468,15.898,462.4,27.2405,48.9971,44.607,2.2506,2452241
2016-09-30,0.5528,0.5528,0.7403,0.7403,12713,12172,29.571,CLICKS GROUP,1.86,6.34,11.42,8.93,23.391,15.065,462.4,27.2405,48.9971,44.607,2.2506,2452241
2016-10-31,0.5087,0.5087,0.7227,0.7227,12550,12735,27.141,CLICKS GROUP,1.86,6.34,11.42,8.93,22.833,15.194,462.4,27.2405,48.9971,44.607,2.2506,2452241
2016-11-30,0.5402,0.5402,0.6022,0.6022,12061,12300,26.083,CLICKS GROUP,1.86,6.34,11.42,8.93,22.842,14.416,462.4,27.2405,48.9971,44.607,2.2506,2452241
2016-12-31,0.5616,0.5616,0.7123,0.7123,11550,12150,24.978,CLICKS GROUP,1.86,6.34,11.42,8.93,22.836,15.601,462.4,27.2405,48.9971,44.607,2.2506,2452241
2017-01-31,0.7157,0.7157,0.7745,0.7745,12200,11799,26.384,CLICKS GROUP,1.86,5.27,11.31,8.61,23.477,15.96,536.3,27.2963,44.4197,38.7123,1.8236,3300350
2017-02-28,0.6344,0.6344,0.7718,0.7718,12850,12150,27.789,CLICKS GROUP,1.86,5.27,11.31,8.61,19.759,16.36,536.3,27.2963,44.4197,38.7123,1.8236,3300350
2017-03-31,0.6724,0.6724,0.74,0.74,12810,13050,27.703,CLICKS GROUP,1.86,5.27,11.31,8.61,19.477,15.844,536.3,27.2963,44.4197,38.7123,1.8236,3300350
2017-04-30,0.6476,0.6476,0.7347,0.7347,13423,12650,27.106,CLICKS GROUP,1.86,5.27,11.31,8.61,20.163,15.89,536.3,27.2963,44.4197,38.7123,1.8236,3300350
2017-05-31,0.684,0.684,0.5898,0.5898,13622,13540,27.508,CLICKS GROUP,1.86,5.27,11.31,8.61,19.94,14.789,536.3,27.2963,44.4197,38.7123,1.8236,3300350
2017-06-30,0.5859,0.5859,0.7192,0.7192,14000,13800,28.271,CLICKS GROUP,1.86,5.27,11.31,8.61,19.732,14.334,536.3,27.2963,44.4197,38.7123,1.8236,3300350
2017-07-31,0.6506,0.6506,0.7775,0.7775,14926,14000,30.141,CLICKS GROUP,1.86,5.27,11.31,8.61,20.485,15.118,536.3,27.2963,44.4197,38.7123,1.8236,3300350
2017-08-31,0.636,0.636,0.7554,0.7554,14880,14969,30.048,CLICKS GROUP,1.86,5.27,11.31,8.61,19.774,15.645,536.3,27.2963,44.4197,38.7123,1.8236,3300350
2017-09-30,0.4838,0.4838,0.7193,0.7193,15803,15000,31.912,CLICKS GROUP,1.86,5.27,11.31,8.61,19.31,15.046,536.3,27.2963,44.4197,38.7123,1.8236,3300350
2017-10-31,0.5701,0.5701,0.7831,0.7831,15843,15825,29.541,CLICKS GROUP,1.86,5.27,11.31,8.61,20.48,14.703,536.3,27.2963,44.4197,38.7123,1.8236,3300350
2017-11-30,0.5536,0.5536,0.7599,0.7599,17339,15750,32.33,CLICKS GROUP,1.86,5.27,11.31,8.61,21.436,15.82,536.3,27.2963,44.4197,38.7123,1.8236,3300350
2017-12-31,0.4662,0.4662,0.7309,0.7309,18113,17090,33.774,CLICKS GROUP,1.86,5.27,11.31,8.61,21.237,18.235,536.3,27.2963,44.4197,38.7123,1.8236,3300350
2018-01-31,0.6145,0.6145,0.6414,0.6414,17085,18101,31.857,CLICKS GROUP,1.86,4.62,12.16,8.73,20.955,19.016,612.3,31.6577,38.1772,33.3165,1.5106,4427868
2018-02-28,0.643,0.643,0.6479,0.6479,16905,16850,31.521,CLICKS GROUP,1.86,4.62,12.16,8.73,19.253,20.066,612.3,31.6577,38.1772,33.3165,1.5106,4427868
2018-03-31,0.4217,0.4217,0.7639,0.7639,18211,16952,33.956,CLICKS GROUP,1.86,4.62,12.16,8.73,18.405,20.292,612.3,31.6577,38.1772,33.3165,1.5106,4427868
2018-04-30,0.5895,0.5895,0.7469,0.7469,21368,18690,37.174,CLICKS GROUP,1.86,4.62,12.16,8.73,19.269,20.069,612.3,31.6577,38.1772,33.3165,1.5106,4427868
2018-05-31,0.6804,0.6804,0.7863,0.7863,20199,21399,35.14,CLICKS GROUP,1.86,4.62,12.16,8.73,19.268,17.459,612.3,31.6577,38.1772,33.3165,1.5106,4427868
2018-06-30,0.3897,0.3897,0.7101,0.7101,19653,20350,34.191,CLICKS GROUP,1.86,4.62,12.16,8.73,19.714,15.929,612.3,31.6577,38.1772,33.3165,1.5106,4427868
2018-07-31,0.6028,0.6028,0.7456,0.7456,19326,19241,33.622,CLICKS GROUP,1.86,4.62,12.16,8.73,19.686,15.922,612.3,31.6577,38.1772,33.3165,1.5106,4427868
2018-08-31,0.6274,0.6274,0.7464,0.7464,20300,19470,35.316,CLICKS GROUP,1.86,4.62,12.16,8.73,20.618,16.8,612.3,31.6577,38.1772,33.3165,1.5106,4427868
2018-09-30,0.7802,0.7802,0.754,0.754,17500,20113,30.445,CLICKS GROUP,1.86,4.62,12.16,8.73,18.691,16.227,612.3,31.6577,38.1772,33.3165,1.5106,4427868
2018-10-31,0.6269,0.6269,0.697,0.697,18800,17500,30.703,CLICKS GROUP,1.86,4.62,12.16,8.73,17.597,15.977,612.3,31.6577,38.1772,33.3165,1.5106,4427868
2018-11-30,0.6075,0.6075,0.7942,0.7942,18779,18800,30.669,CLICKS GROUP,1.86,4.62,12.16,8.73,16.7,18.185,612.3,31.6577,38.1772,33.3165,1.5106,4427868
2018-12-31,0.6385,0.6385,0.8109,0.8109,19145,19000,31.267,CLICKS GROUP,1.86,4.62,12.16,8.73,16.444,18.111,612.3,31.6577,38.1772,33.3165,1.5106,4427868
2019-01-31,0.5792,0.5792,0.7908,0.7908,19690,19400,32.157,CLICKS GROUP,1.86,4.13,11.98,8.26,16.86,17.085,683.9,29.1271,36.4623,34.6627,1.5775,4912810
2019-02-28,0,0,0,0,18066,19650,29.505,CLICKS GROUP,1.86,4.13,11.98,8.26,17.341,14.953,683.9,29.1271,36.4623,34.6627,1.5775,4912810
2019-03-31,0.5102,0.5102,0.777,0.777,18421,18400,30.084,CLICKS GROUP,1.86,4.13,11.98,8.26,17.315,14.07,683.9,29.1271,36.4623,34.6627,1.5775,4912810
2019-04-30,0.5207,0.5207,0.808,0.808,19566,18435,30.686,CLICKS GROUP,1.86,4.13,11.98,8.26,18.131,15.478,683.9,29.1271,36.4623,34.6627,1.5775,4912810
2019-05-31,0.5964,0.5964,0.7762,0.7762,19067,19520,29.904,CLICKS GROUP,1.86,4.13,11.98,8.26,17.325,14.279,683.9,29.1271,36.4623,34.6627,1.5775,4912810
2019-06-30,0.7553,0.7553,0.7949,0.7949,20529,19111,32.197,CLICKS GROUP,1.86,4.13,11.98,8.26,18.149,14.347,683.9,29.1271,36.4623,34.6627,1.5775,4912810
2019-07-31,0.6317,0.6317,0.7005,0.7005,20425,20750,32.034,CLICKS GROUP,1.86,4.13,11.98,8.26,17.346,13.733,683.9,29.1271,36.4623,34.6627,1.5775,4912810
2019-08-31,0.6032,0.6032,0.8243,0.8243,19900,20300,31.21,CLICKS GROUP,1.86,4.13,11.98,8.26,16.304,12.926,683.9,29.1271,36.4623,34.6627,1.5775,4912810
2019-09-30,0.5793,0.5793,0.8627,0.8627,21499,19950,33.718,CLICKS GROUP,1.86,4.13,11.98,8.26,15.757,13.287,683.9,29.1271,36.4623,34.6627,1.5775,4912810
2019-10-31,0.6619,0.6619,0.8186,0.8186,24578,21411,35.938,CLICKS GROUP,1.86,4.13,11.98,8.26,16.25,13.523,683.9,29.1271,36.4623,34.6627,1.5775,4912810
2019-11-30,0.6398,0.6398,0.8364,0.8364,25045,24790,36.62,CLICKS GROUP,1.86,4.13,11.98,8.26,15.858,13.178,683.9,29.1271,36.4623,34.6627,1.5775,4912810
2019-12-31,0.65,0.65,0.7921,0.7921,25659,24651,37.518,CLICKS GROUP,1.86,4.13,11.98,8.26,16.321,13.14,683.9,29.1271,36.4623,34.6627,1.5775,4912810
2020-01-31,0.6354,0.6354,0.8334,0.8334,24428,25863,35.718,CLICKS GROUP,1.86,3.27,13.12,,16.22,12.203,754.3,31.4172,37.2063,36.1993,1.9129,5193951
2020-02-29,0.7838,0.7838,0.7996,0.7996,23550,24800,34.434,CLICKS GROUP,1.86,3.27,13.12,,14.611,11.175,754.3,31.4172,37.2063,36.1993,1.9129,5193951
2020-03-31,0.4307,0.4307,0.6782,0.6782,25770,23626,37.68,CLICKS GROUP,1.86,3.27,13.12,,12.571,12.903,754.3,31.4172,37.2063,36.1993,1.9129,5193951
2020-04-30,0.2419,0.2419,0.505,0.505,23071,25200,32.425,CLICKS GROUP,1.86,3.27,13.12,,14.203,14.333,754.3,31.4172,37.2063,36.1993,1.9129,5193951
2020-05-31,0.2943,0.2943,0.6731,0.6731,23276,22600,32.713,CLICKS GROUP,1.86,3.27,13.12,,14.574,13.563,754.3,31.4172,37.2063,36.1993,1.9129,5193951
2020-06-30,0.1488,0.1488,0.5958,0.5958,21036,23301,29.565,CLICKS GROUP,1.86,3.27,13.12,,17.288,14.458,754.3,31.4172,37.2063,36.1993,1.9129,5193951
2020-07-31,0.118,0.118,0.6498,0.6498,22827,21288,32.082,CLICKS GROUP,1.86,3.27,13.12,,18.266,13.633,754.3,31.4172,37.2063,36.1993,1.9129,5193951
2020-08-31,0.0937,0.0937,0.704,0.704,23000,22675,32.326,CLICKS GROUP,1.86,3.27,13.12,,19.619,14.405,754.3,31.4172,37.2063,36.1993,1.9129,5193951
2020-09-30,0.1588,0.1588,0.5474,0.5474,22233,22510,31.248,CLICKS GROUP,1.86,3.27,13.12,,20.044,26.29,754.3,31.4172,37.2063,36.1993,1.9129,5193951
2020-10-31,0.084,0.084,0.6668,0.6668,23595,21989,31.28,CLICKS GROUP,1.86,3.27,13.12,,19.286,26.313,754.3,31.4172,37.2063,36.1993,1.9129,5193951
2020-11-30,0.0449,0.0449,0.703,0.703,23478,23498,31.125,CLICKS GROUP,1.86,3.27,13.12,,22.015,52.614,754.3,31.4172,37.2063,36.1993,1.9129,5193951
2020-12-31,-0.0281,-0.0204,0.4436,0.3223,25267,23601,33.497,CLICKS GROUP,1.86,3.27,13.12,,23.046,18.359,754.3,31.4172,37.2063,36.1993,1.9129,5193951
2009-01-31,0.5757,0.5519,0.4213,0.4039,7250,7100,13.668,CITY LODGE HOTELS,1.86,7.12,13.24,9.06,9.053,10.913,363.5,19.2187,32.4622,70.7524,1.3082,159577
2009-02-28,0.6635,0.636,0.4259,0.4083,6269,7100,16.488,CITY LODGE HOTELS,1.86,7.12,13.24,9.06,8.205,9.322,363.5,19.2187,32.4622,70.7524,1.3082,159577
2009-03-31,0.6082,0.583,0.3382,0.3242,6450,6200,16.964,CITY LODGE HOTELS,1.86,7.12,13.24,9.06,9.681,9.492,363.5,19.2187,32.4622,70.7524,1.3082,159577
2009-04-30,0.5996,0.5748,0.3689,0.3536,6700,6450,17.622,CITY LODGE HOTELS,1.86,7.12,13.24,9.06,9.834,9.958,363.5,19.2187,32.4622,70.7524,1.3082,159577
2009-05-31,0.6411,0.6146,0.4316,0.4137,7050,6700,18.542,CITY LODGE HOTELS,1.86,7.12,13.24,9.06,10.721,10.949,363.5,19.2187,32.4622,70.7524,1.3082,159577
2009-06-30,0.5944,0.3926,0.3273,0.2162,6900,7099,18.148,CITY LODGE HOTELS,1.86,7.12,13.24,9.06,10.632,11.334,363.5,19.2187,32.4622,70.7524,1.3082,159577
2009-07-31,0.5746,0.3795,0.4308,0.2845,7140,6900,18.779,CITY LODGE HOTELS,1.86,7.12,13.24,9.06,11.92,12.356,363.5,19.2187,32.4622,70.7524,1.3082,159577
2009-08-31,0.5567,0.3677,0.2855,0.1886,7660,7140,21.072,CITY LODGE HOTELS,1.86,7.12,13.24,9.06,13.56,12.575,363.5,19.2187,32.4622,70.7524,1.3082,159577
2009-09-30,0.5621,0.3713,0.3034,0.2004,8200,7600,22.558,CITY LODGE HOTELS,1.86,7.12,13.24,9.06,14.531,13.556,363.5,19.2187,32.4622,70.7524,1.3082,159577
2009-10-31,0.5644,0.3728,0.4324,0.2856,7975,8205,21.939,CITY LODGE HOTELS,1.86,7.12,13.24,9.06,15.57,13.997,363.5,19.2187,32.4622,70.7524,1.3082,159577
2009-11-30,0.5533,0.3655,0.2916,0.1926,8050,8100,22.145,CITY LODGE HOTELS,1.86,7.12,13.24,9.06,16.643,13.127,363.5,19.2187,32.4622,70.7524,1.3082,159577
2009-12-31,0.5582,0.3687,0.3862,0.2551,8000,7850,22.008,CITY LODGE HOTELS,1.86,7.12,13.24,9.06,17.197,14.008,363.5,19.2187,32.4622,70.7524,1.3082,159577
2010-01-31,0.5888,0.3889,0.4363,0.2882,8000,8000,22.008,CITY LODGE HOTELS,1.86,4.26,12.66,8.27,16.52,13.588,459.5,16.1806,76.3006,66.3199,1.5892,252603
2010-02-28,0.5399,0.3566,0.4352,0.2875,7800,8000,16.609,CITY LODGE HOTELS,1.86,4.26,12.66,8.27,17.376,14.591,459.5,16.1806,76.3006,66.3199,1.5892,252603
2010-03-31,0.5315,0.3511,0.3036,0.2005,7800,7840,16.609,CITY LODGE HOTELS,1.86,4.26,12.66,8.27,17.652,15.983,459.5,16.1806,76.3006,66.3199,1.5892,252603
2010-04-30,0.5351,0.3534,0.4361,0.2881,7580,7850,16.141,CITY LODGE HOTELS,1.86,4.26,12.66,8.27,17.543,16.377,459.5,16.1806,76.3006,66.3199,1.5892,252603
2010-05-31,0.5447,0.3598,0.2953,0.1951,7395,7500,15.747,CITY LODGE HOTELS,1.86,4.26,12.66,8.27,16.616,16.029,459.5,16.1806,76.3006,66.3199,1.5892,252603
2010-06-30,0.5122,0.319,0.2919,0.1818,7685,7326,16.364,CITY LODGE HOTELS,1.86,4.26,12.66,8.27,16.053,16.019,459.5,16.1806,76.3006,66.3199,1.5892,252603
2010-07-31,0.5178,0.3225,0.4166,0.2595,7799,7675,16.607,CITY LODGE HOTELS,1.86,4.26,12.66,8.27,17.038,17.436,459.5,16.1806,76.3006,66.3199,1.5892,252603
2010-08-31,0.5477,0.3411,0.325,0.2025,7450,7500,16.213,CITY LODGE HOTELS,1.86,4.26,12.66,8.27,16.039,15.866,459.5,16.1806,76.3006,66.3199,1.5892,252603
2010-09-30,0.5714,0.3559,0.3757,0.234,7890,7450,17.17,CITY LODGE HOTELS,1.86,4.26,12.66,8.27,16.556,18.305,459.5,16.1806,76.3006,66.3199,1.5892,252603
2010-10-31,0.5953,0.3708,0.4165,0.2594,8175,7880,17.791,CITY LODGE HOTELS,1.86,4.26,12.66,8.27,17.085,18.588,459.5,16.1806,76.3006,66.3199,1.5892,252603
2010-11-30,0.5606,0.3492,0.3237,0.2016,8264,8175,17.984,CITY LODGE HOTELS,1.86,4.26,12.66,8.27,16.252,17.867,459.5,16.1806,76.3006,66.3199,1.5892,252603
2010-12-31,0.5407,0.3368,0.4017,0.2502,8100,8452,17.627,CITY LODGE HOTELS,1.86,4.26,12.66,8.27,17.189,18.337,459.5,16.1806,76.3006,66.3199,1.5892,252603
2011-01-31,0.5257,0.3274,0.2869,0.1787,7144,8051,15.547,CITY LODGE HOTELS,1.86,4.99,12.85,8.15,16.803,16.596,294.3,23.9789,43.0127,43.0617,1.4501,252029
2011-02-28,0.5876,0.366,0.2828,0.1761,6875,7175,17.127,CITY LODGE HOTELS,1.86,4.99,12.85,8.15,15.4,16.213,294.3,23.9789,43.0127,43.0617,1.4501,252029
2011-03-31,0.5332,0.3321,0.3591,0.2237,6740,6875,16.791,CITY LODGE HOTELS,1.86,4.99,12.85,8.15,15.395,16.855,294.3,23.9789,43.0127,43.0617,1.4501,252029
2011-04-30,0.5636,0.3511,0.3999,0.2491,6900,6726,17.189,CITY LODGE HOTELS,1.86,4.99,12.85,8.15,15.701,17.845,294.3,23.9789,43.0127,43.0617,1.4501,252029
2011-05-31,0.5071,0.3158,0.3375,0.2102,7215,6907,17.974,CITY LODGE HOTELS,1.86,4.99,12.85,8.15,15.329,16.203,294.3,23.9789,43.0127,43.0617,1.4501,252029
2011-06-30,0.5245,0.3203,0.3628,0.2215,6523,7186,16.25,CITY LODGE HOTELS,1.86,4.99,12.85,8.15,14.854,15.788,294.3,23.9789,43.0127,43.0617,1.4501,252029
2011-07-31,0.5623,0.3434,0.3875,0.2366,6240,6543,15.545,CITY LODGE HOTELS,1.86,4.99,12.85,8.15,15.433,16.136,294.3,23.9789,43.0127,43.0617,1.4501,252029
2011-08-31,0.531,0.3242,0.3067,0.1873,6390,6237,21.712,CITY LODGE HOTELS,1.86,4.99,12.85,8.15,12.692,16.564,294.3,23.9789,43.0127,43.0617,1.4501,252029
2011-09-30,0.5237,0.3197,0.3925,0.2396,6260,6390,21.27,CITY LODGE HOTELS,1.86,4.99,12.85,8.15,12.124,15.222,294.3,23.9789,43.0127,43.0617,1.4501,252029
2011-10-31,0.4961,0.3029,0.2907,0.1775,6300,6230,21.406,CITY LODGE HOTELS,1.86,4.99,12.85,8.15,13.205,17.364,294.3,23.9789,43.0127,43.0617,1.4501,252029
2011-11-30,0.4694,0.2866,0.2793,0.1705,6848,6250,23.268,CITY LODGE HOTELS,1.86,4.99,12.85,8.15,12.936,16.955,294.3,23.9789,43.0127,43.0617,1.4501,252029
2011-12-31,0.4399,0.2686,0.3506,0.2141,7660,6831,26.027,CITY LODGE HOTELS,1.86,4.99,12.85,8.15,12.712,16.673,294.3,23.9789,43.0127,43.0617,1.4501,252029
2012-01-31,0.451,0.2754,0.3078,0.188,7717,7650,26.221,CITY LODGE HOTELS,1.86,5.62,10.67,6.34,13.42,17.483,410.8,19.1018,54.0957,49.6417,0.9887,301712
2012-02-29,0.4828,0.2948,0.2578,0.1574,7813,7700,24.74,CITY LODGE HOTELS,1.86,5.62,10.67,6.34,13.359,16.174,410.8,19.1018,54.0957,49.6417,0.9887,301712
2012-03-31,0.4214,0.2573,0.3482,0.2126,7925,7605,25.094,CITY LODGE HOTELS,1.86,5.62,10.67,6.34,12.681,16.43,410.8,19.1018,54.0957,49.6417,0.9887,301712
2012-04-30,0.4286,0.2617,0.2468,0.1507,8500,7950,26.915,CITY LODGE HOTELS,1.86,5.62,10.67,6.34,13.014,18.098,410.8,19.1018,54.0957,49.6417,0.9887,301712
2012-05-31,0.4577,0.2795,0.3285,0.2006,7975,8500,25.253,CITY LODGE HOTELS,1.86,5.62,10.67,6.34,12.211,17.278,410.8,19.1018,54.0957,49.6417,0.9887,301712
2012-06-30,0.4889,0.2985,0.3474,0.2121,8495,7950,26.899,CITY LODGE HOTELS,1.86,5.62,10.67,6.34,12.398,18.095,410.8,19.1018,54.0957,49.6417,0.9887,301712
2012-07-31,0.4563,0.3348,0.297,0.2179,8261,8301,26.158,CITY LODGE HOTELS,1.86,5.62,10.67,6.34,13.144,19.805,410.8,19.1018,54.0957,49.6417,0.9887,301712
2012-08-31,0.4606,0.338,0.3406,0.2499,8700,8300,21.178,CITY LODGE HOTELS,1.86,5.62,10.67,6.34,13.692,19.293,410.8,19.1018,54.0957,49.6417,0.9887,301712
2012-09-30,0.509,0.3735,0.3427,0.2514,9195,8700,22.383,CITY LODGE HOTELS,1.86,5.62,10.67,6.34,13.696,18.695,410.8,19.1018,54.0957,49.6417,0.9887,301712
2012-10-31,0.4442,0.326,0.2616,0.192,9200,9055,22.395,CITY LODGE HOTELS,1.86,5.62,10.67,6.34,14.234,19.289,410.8,19.1018,54.0957,49.6417,0.9887,301712
2012-11-30,0.432,0.317,0.3467,0.2545,9440,9066,22.979,CITY LODGE HOTELS,1.86,5.62,10.67,6.34,14.341,19.257,410.8,19.1018,54.0957,49.6417,0.9887,301712
2012-12-31,0.4598,0.3374,0.2269,0.1665,10350,9498,25.194,CITY LODGE HOTELS,1.86,5.62,10.67,6.34,14.764,20.315,410.8,19.1018,54.0957,49.6417,0.9887,301712
2013-01-31,0.4236,0.3108,0.3149,0.2311,11000,10489,26.777,CITY LODGE HOTELS,1.86,5.67,10.93,7.91,15.21,18.334,599.3,20.3621,60.035,51.2796,0.5131,425953
2013-02-28,0.542,0.3978,0.3313,0.2431,10860,10973,20.768,CITY LODGE HOTELS,1.86,5.67,10.93,7.91,16.645,16.93,599.3,20.3621,60.035,51.2796,0.5131,425953
2013-03-31,0.5407,0.3968,0.3347,0.2456,11500,10900,21.992,CITY LODGE HOTELS,1.86,5.67,10.93,7.91,16.509,17.306,599.3,20.3621,60.035,51.2796,0.5131,425953
2013-04-30,0.3777,0.2772,0.2854,0.2094,12810,11400,24.497,CITY LODGE HOTELS,1.86,5.67,10.93,7.91,16.046,17.408,599.3,20.3621,60.035,51.2796,0.5131,425953
2013-05-31,0.3764,0.2762,0.3548,0.2604,12514,12750,23.931,CITY LODGE HOTELS,1.86,5.67,10.93,7.91,17.5,16.904,599.3,20.3621,60.035,51.2796,0.5131,425953
2013-06-30,0.5062,0.3715,0.3492,0.2563,12000,12208,22.948,CITY LODGE HOTELS,1.86,5.67,10.93,7.91,16.35,16.256,599.3,20.3621,60.035,51.2796,0.5131,425953
2013-07-31,0.4115,0.302,0.2463,0.1808,12970,11400,24.803,CITY LODGE HOTELS,1.86,5.67,10.93,7.91,17.524,16.025,599.3,20.3621,60.035,51.2796,0.5131,425953
2013-08-31,0.3541,0.2599,0.3288,0.2413,12100,12751,20.19,CITY LODGE HOTELS,1.86,5.67,10.93,7.91,17.756,15.618,599.3,20.3621,60.035,51.2796,0.5131,425953
2013-09-30,0.3462,0.2541,0.2279,0.1673,12170,12299,20.307,CITY LODGE HOTELS,1.86,5.67,10.93,7.91,18.165,17.175,599.3,20.3621,60.035,51.2796,0.5131,425953
2013-10-31,0.3977,0,0.2903,0,13206,12200,22.035,CITY LODGE HOTELS,1.86,5.67,10.93,7.91,18.827,18.112,599.3,20.3621,60.035,51.2796,0.5131,425953
2013-11-30,0.3897,0.3297,0.2021,0.171,13150,13200,21.942,CITY LODGE HOTELS,1.86,5.67,10.93,7.91,18.071,16.599,599.3,20.3621,60.035,51.2796,0.5131,425953
2013-12-31,0.4058,0.3431,0.2768,0.234,13960,13135,23.293,CITY LODGE HOTELS,1.86,5.67,10.93,7.91,18.581,16.57,599.3,20.3621,60.035,51.2796,0.5131,425953
2014-01-31,0.4433,0.3748,0.2061,0.1743,12785,13255,21.333,CITY LODGE HOTELS,1.86,6.09,10.33,7.8,18.126,14.607,645.9,18.8682,55.9314,49.015,0.6696,565915
2014-02-28,0.3134,0.265,0.1691,0.143,11700,12400,17.917,CITY LODGE HOTELS,1.86,6.09,10.33,7.8,17.898,14.865,645.9,18.8682,55.9314,49.015,0.6696,565915
2014-03-31,0.3022,0.2555,0.2376,0.2009,11699,11700,17.915,CITY LODGE HOTELS,1.86,6.09,10.33,7.8,17.125,16.57,645.9,18.8682,55.9314,49.015,0.6696,565915
2014-04-30,0.2005,0.1695,0.1942,0.1642,12336,11540,18.891,CITY LODGE HOTELS,1.86,6.09,10.33,7.8,17.457,16.829,645.9,18.8682,55.9314,49.015,0.6696,565915
2014-05-31,0.1788,0.1511,0.1215,0.1027,12900,12390,19.754,CITY LODGE HOTELS,1.86,6.09,10.33,7.8,17.851,16.981,645.9,18.8682,55.9314,49.015,0.6696,565915
2014-06-30,0.1596,0.135,0.1946,0.1645,12700,12877,19.448,CITY LODGE HOTELS,1.86,6.09,10.33,7.8,18.463,17.062,645.9,18.8682,55.9314,49.015,0.6696,565915
2014-07-31,0.2845,0.2405,0.2046,0.173,11700,12624,17.917,CITY LODGE HOTELS,1.86,6.09,10.33,7.8,18.08,18.046,645.9,18.8682,55.9314,49.015,0.6696,565915
2014-08-31,0.1309,0.1106,0.1034,0.0874,12400,11550,19.198,CITY LODGE HOTELS,1.86,6.09,10.33,7.8,17.739,17.768,645.9,18.8682,55.9314,49.015,0.6696,565915
2014-09-30,0.1555,0.1165,0.2591,0.194,12300,12051,19.043,CITY LODGE HOTELS,1.86,6.09,10.33,7.8,16.928,17.318,645.9,18.8682,55.9314,49.015,0.6696,565915
2014-10-31,0.3011,0.2254,0.1102,0.0825,12300,12400,19.043,CITY LODGE HOTELS,1.86,6.09,10.33,7.8,17.017,18.852,645.9,18.8682,55.9314,49.015,0.6696,565915
2014-11-30,0.2439,0.1827,0.0967,0.0724,12530,12246,19.399,CITY LODGE HOTELS,1.86,6.09,10.33,7.8,17,19.721,645.9,18.8682,55.9314,49.015,0.6696,565915
2014-12-31,0.3103,0.2323,0.1621,0.1214,12015,12450,18.601,CITY LODGE HOTELS,1.86,6.09,10.33,7.8,16.972,19.279,645.9,18.8682,55.9314,49.015,0.6696,565915
2015-01-31,0.2106,0.1577,0.1042,0.078,12610,12096,19.523,CITY LODGE HOTELS,1.86,4.58,11.83,9.77,17.421,21.892,722.8,19.6223,49.2149,43.7508,0.6185,727442
2015-02-28,0.1719,0.1287,0.1094,0.0819,13711,12830,19.842,CITY LODGE HOTELS,1.86,4.58,11.83,9.77,18.84,21.629,722.8,19.6223,49.2149,43.7508,0.6185,727442
